"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","DeleteProperty_ShouldDeleteSuccessfully","UnitTests","Sun Nov 30 18:32:31 UTC 2025","passed","Sun Nov 30 18:32:31 UTC 2025","PropertyRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PropertyRepositoryInMemoryTests","DeleteProperty_ShouldDeleteSuccessfully"
"","17","DeleteUser_ShouldThrow_WhenUserNotFound","UnitTests","Sun Nov 30 18:32:30 UTC 2025","passed","Sun Nov 30 18:32:31 UTC 2025","UserRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.UserRepositoryInMemoryTests","DeleteUser_ShouldThrow_WhenUserNotFound"
"","6","CreateDocument_ShouldThrow_WhenPersonDoesNotExist","IntegrationTests","Sun Nov 30 18:33:08 UTC 2025","passed","Sun Nov 30 18:33:08 UTC 2025","DocumentRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","CreateDocument_ShouldThrow_WhenPersonDoesNotExist"
"","10","CreateCharacteristic_ShouldCreateSuccessfully","UnitTests","Sun Nov 30 18:32:31 UTC 2025","passed","Sun Nov 30 18:32:31 UTC 2025","CharacteristicRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","CreateCharacteristic_ShouldCreateSuccessfully"
"","20","GetPersonDocuments_ShouldReturnEmpty_WhenNoDocuments","UnitTests","Sun Nov 30 18:32:30 UTC 2025","passed","Sun Nov 30 18:32:30 UTC 2025","DocumentRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.DocumentRepositoryInMemoryTests","GetPersonDocuments_ShouldReturnEmpty_WhenNoDocuments"
"","238","DeleteCharacteristic_ShouldDeleteSuccessfully","IntegrationTests","Sun Nov 30 18:33:07 UTC 2025","passed","Sun Nov 30 18:33:07 UTC 2025","CharacteristicRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","DeleteCharacteristic_ShouldDeleteSuccessfully"
"","13","WithValidData_CallsRepository","UnitTests","Sun Nov 30 18:32:29 UTC 2025","passed","Sun Nov 30 18:32:29 UTC 2025","PersonServiceTests+AddPersonPropertyTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonPropertyTests","WithValidData_CallsRepository"
"","72","CreateProperty_ShouldCreateSuccessfully","UnitTests","Sun Nov 30 18:32:31 UTC 2025","passed","Sun Nov 30 18:32:31 UTC 2025","PropertyRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PropertyRepositoryInMemoryTests","CreateProperty_ShouldCreateSuccessfully"
"","10","ChangePassword_ShouldThrow_WhenUserNotFound","IntegrationTests","Sun Nov 30 18:33:12 UTC 2025","passed","Sun Nov 30 18:33:12 UTC 2025","UserRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.UserRepositoryPostgresTests","ChangePassword_ShouldThrow_WhenUserNotFound"
"","9","SetRelationship_ShouldCreateRelationship","IntegrationTests","Sun Nov 30 18:33:11 UTC 2025","passed","Sun Nov 30 18:33:11 UTC 2025","RelationshipRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests","SetRelationship_ShouldCreateRelationship"
"","1","GetPersonRelationships_ShouldReturnEmpty_WhenNoRelationships","UnitTests","Sun Nov 30 18:32:31 UTC 2025","passed","Sun Nov 30 18:32:31 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","GetPersonRelationships_ShouldReturnEmpty_WhenNoRelationships"
"","3","Login_UserNotFound_ThrowsUserNotFoundException","UnitTests","Sun Nov 30 18:32:31 UTC 2025","passed","Sun Nov 30 18:32:31 UTC 2025","AuthServiceTests","UnitTests.Services","UnitTests.Services.AuthServiceTests","Login_UserNotFound_ThrowsUserNotFoundException"
"","14","GetPersonContacts_ShouldReturnFilteredContacts","IntegrationTests","Sun Nov 30 18:33:10 UTC 2025","passed","Sun Nov 30 18:33:10 UTC 2025","ContactRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.ContactRepositoryPostgresTests","GetPersonContacts_ShouldReturnFilteredContacts"
"","41","GetPersonContacts_ShouldThrowException_WhenPersonDoesNotExist","IntegrationTests","Sun Nov 30 18:33:10 UTC 2025","passed","Sun Nov 30 18:33:10 UTC 2025","ContactRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.ContactRepositoryPostgresTests","GetPersonContacts_ShouldThrowException_WhenPersonDoesNotExist"
